year,vendor,prefix,file_type,filename,size_bytes,rel_path
2025,론지솔라,LS2511290148,OBL,LS2511290148&LS2511290150_OBL.pdf,917480,2025년 모듈 발주\론지솔라\디원\석문호 론지 모듈 계약 재진행 2026년\론지석문호-디원  선적서류\the_one__40HQ_35_LS2511290148_LS2511290150__615_25128+50pcs__15.5MW_평텍항(35대)_\LS2511290148&LS2511290150_OBL.pdf
2025,론지솔라,LS2511290148,PL,LS2511290148&LS2511290150CI&PL.pdf,686295,2025년 모듈 발주\론지솔라\디원\1차 개설 진행 33.7MW 선적서류\새 폴더\the_one__40HQ_35_LS2511290148_LS2511290150__615_25128+50pcs__15.5MW_평텍항(35대)_\LS2511290148&LS2511290150CI&PL.pdf
2025,론지솔라,LS2511290148,PL,LS2511290148&LS2511290150CI&PL.pdf,686295,2025년 모듈 발주\론지솔라\디원\the_one__40HQ_35_LS2511290148_LS2511290150__615_25128+50pcs__15.5MW_평텍항(35대)_\LS2511290148&LS2511290150CI&PL.pdf
2025,론지솔라,LS2511290148,PL,LS2511290148&LS2511290150CI&PL.pdf,686295,2025년 모듈 발주\론지솔라\디원\석문호 론지 모듈 계약 재진행 2026년\론지석문호-디원  선적서류\the_one__40HQ_35_LS2511290148_LS2511290150__615_25128+50pcs__15.5MW_평텍항(35대)_\LS2511290148&LS2511290150CI&PL.pdf
2025,론지솔라,LS2512292813,OBL,LS2512292813&LS2512292814_OBL.pdf,548460,"2025년 모듈 발주\론지솔라\디원\백컨텍모듈\THE ONE Co., Ltd_40HQ_5_LS2512292814_ LS2512292813 _ATD12.20\LS2512292813&LS2512292814_OBL.pdf"
2025,론지솔라,LS2512292813,PL,LS2512292813&LS2512292814_CI&PL.pdf,61642,"2025년 모듈 발주\론지솔라\디원\백컨텍모듈\THE ONE Co., Ltd_40HQ_5_LS2512292814_ LS2512292813 _ATD12.20\LS2512292813&LS2512292814_CI&PL.pdf"
2025,론지솔라,LS2512292815,BL,LS2512292815&LS2512292985_BL.pdf,616056,"2025년 모듈 발주\론지솔라\디원\백컨텍모듈\론지 백컨텍 디원물량\THE ONE Co., Ltd_40HQ_21_LS2512292815_ LS2512292985 _ATD12.09\LS2512292815&LS2512292985_BL.pdf"
2025,론지솔라,LS2512292815,PL,LS2512292815&LS2512292985_CI&PL.pdf,60682,"2025년 모듈 발주\론지솔라\디원\백컨텍모듈\론지 백컨텍 디원물량\THE ONE Co., Ltd_40HQ_21_LS2512292815_ LS2512292985 _ATD12.09\LS2512292815&LS2512292985_CI&PL.pdf"
2025,론지솔라,LS2512293984,OBL,LS2512293984_OBL.pdf,442103,"2025년 모듈 발주\론지솔라\디원\백컨텍모듈\THE ONE Co., Ltd_40HQ_17_LS2512293984_ATD12.29\LS2512293984_OBL.pdf"
2025,론지솔라,LS2512293984,PL,LS2512293984_CI&PL.pdf,66431,"2025년 모듈 발주\론지솔라\디원\백컨텍모듈\THE ONE Co., Ltd_40HQ_17_LS2512293984_ATD12.29\LS2512293984_CI&PL.pdf"
2025,론지솔라,"Re_ THE ONE Co.,Ltd_40HQ_25_LS-ONE-20260310-1_ATD0320_LR7-72HGD-615MA (no-id)",BL,LS-ONE-20260310-1_BL.pdf,761698,"2025년 모듈 발주\론지솔라\디원\석문호 론지 모듈 계약 재진행 2026년\LC전문\Re_ THE ONE Co.,Ltd_40HQ_25_LS-ONE-20260310-1_ATD0320_LR7-72HGD-615MA\LS-ONE-20260310-1_BL.pdf"
2025,론지솔라,"Re_ THE ONE Co.,Ltd_40HQ_25_LS-ONE-20260310-1_ATD0320_LR7-72HGD-615MA (no-id)",CI,LS-ONE-20260310-1_CI.pdf,145551,"2025년 모듈 발주\론지솔라\디원\석문호 론지 모듈 계약 재진행 2026년\LC전문\Re_ THE ONE Co.,Ltd_40HQ_25_LS-ONE-20260310-1_ATD0320_LR7-72HGD-615MA\LS-ONE-20260310-1_CI.pdf"
2025,론지솔라,"Re_ THE ONE Co.,Ltd_40HQ_25_LS-ONE-20260310-1_ATD0320_LR7-72HGD-615MA (no-id)",PL,LS-ONE-20260310-1_PL.pdf,72744,"2025년 모듈 발주\론지솔라\디원\석문호 론지 모듈 계약 재진행 2026년\LC전문\Re_ THE ONE Co.,Ltd_40HQ_25_LS-ONE-20260310-1_ATD0320_LR7-72HGD-615MA\LS-ONE-20260310-1_PL.pdf"
2025,론지솔라,"THE ONE Co., Ltd_40HQ_25_LS-ONE-20260312-1_ATD0323_LR7-72HGD-615MA (no-id)",BL,LS-ONE-20260312-1_BL.pdf,901811,"2025년 모듈 발주\론지솔라\디원\석문호 론지 모듈 계약 재진행 2026년\LC전문\THE ONE Co., Ltd_40HQ_25_LS-ONE-20260312-1_ATD0323_LR7-72HGD-615MA\LS-ONE-20260312-1_BL.pdf"
2025,론지솔라,"THE ONE Co., Ltd_40HQ_25_LS-ONE-20260312-1_ATD0323_LR7-72HGD-615MA (no-id)",CI,LS-ONE-20260312-1_CI (수정본).pdf,145352,"2025년 모듈 발주\론지솔라\디원\석문호 론지 모듈 계약 재진행 2026년\LC전문\THE ONE Co., Ltd_40HQ_25_LS-ONE-20260312-1_ATD0323_LR7-72HGD-615MA\LS-ONE-20260312-1_CI (수정본).pdf"
2025,론지솔라,"THE ONE Co., Ltd_40HQ_25_LS-ONE-20260312-1_ATD0323_LR7-72HGD-615MA (no-id)",CI,LS-ONE-20260312-1_CI.pdf,145318,"2025년 모듈 발주\론지솔라\디원\석문호 론지 모듈 계약 재진행 2026년\LC전문\THE ONE Co., Ltd_40HQ_25_LS-ONE-20260312-1_ATD0323_LR7-72HGD-615MA\LS-ONE-20260312-1_CI.pdf"
2025,론지솔라,"THE ONE Co., Ltd_40HQ_25_LS-ONE-20260312-1_ATD0323_LR7-72HGD-615MA (no-id)",PL,LS-ONE-20260312-1_PL.pdf,99221,"2025년 모듈 발주\론지솔라\디원\석문호 론지 모듈 계약 재진행 2026년\LC전문\THE ONE Co., Ltd_40HQ_25_LS-ONE-20260312-1_ATD0323_LR7-72HGD-615MA\LS-ONE-20260312-1_PL.pdf"
2025,론지솔라,WXAE25070807,HBL,HAWB112-37389811-WXAE25070807.pdf,430168,2025년 모듈 발주\론지솔라\탑솔라\경량모듈 샘플건\론지샘플\HAWB112-37389811-WXAE25070807.pdf
2025,수입신고필증,수입신고필증 (no-id),OBL,1374 탑솔라 수입필증 OBL SNKO03K250201374   2025.03.11.pdf,305427,2025년 모듈 발주\수입신고필증\1374 탑솔라 수입필증 OBL SNKO03K250201374   2025.03.11.pdf
2025,수입신고필증,JWSH25030014,OBL,0014 탑솔라 수입필증 OBL JWSH25030014 2025.03.11.pdf,306049,2025년 모듈 발주\수입신고필증\0014 탑솔라 수입필증 OBL JWSH25030014 2025.03.11.pdf
2025,징코모듈,디원 18MW - 11502pcs (no-id),CI,8000312487-CUSTOMS-Z202511190066-2-CI.pdf,172062,2025년 모듈 발주\징코모듈\디원\디원 18MW - 11502pcs\8000312487-CUSTOMS-Z202511190066-2-CI.pdf
2025,징코모듈,디원 18MW - 11502pcs (no-id),PL,8000312487-CUSTOMS-Z202511190066-2-PL.pdf,170559,2025년 모듈 발주\징코모듈\디원\디원 18MW - 11502pcs\8000312487-CUSTOMS-Z202511190066-2-PL.pdf
2025,징코모듈,징코 -화신이엔지 17280pcs (no-id),CI,"CI_17,280pcs.pdf",166937,"2025년 모듈 발주\징코모듈\화신이엔지\징코 -화신이엔지 17280pcs\CI_17,280pcs.pdf"
2025,징코모듈,징코 -화신이엔지 17280pcs (no-id),PL,"PL__17,280pcs.pdf",163618,"2025년 모듈 발주\징코모듈\화신이엔지\징코 -화신이엔지 17280pcs\PL__17,280pcs.pdf"
2025,징코모듈,징코-화신 635WP 17280pcs SNKO03K251102055 (no-id),BL,"BL_17,280pcs.pdf",699428,"2025년 모듈 발주\징코모듈\화신이엔지\징코-화신 635WP 17280pcs SNKO03K251102055\BL_17,280pcs.pdf"
2025,징코모듈,징코-화신 635WP 7114pcs (no-id),BL,"BL_7,114pcs.pdf",537210,"2025년 모듈 발주\징코모듈\화신이엔지\징코-화신 635WP 7114pcs\BL_7,114pcs.pdf"
2025,징코모듈,징코-화신 635WP 7114pcs (no-id),CI,"CI_7,114pcs.pdf",52461,"2025년 모듈 발주\징코모듈\화신이엔지\징코-화신 635WP 7114pcs\CI_7,114pcs.pdf"
2025,징코모듈,징코-화신 635WP 7114pcs (no-id),PL,"PL_7,114pcs.pdf",45437,"2025년 모듈 발주\징코모듈\화신이엔지\징코-화신 635WP 7114pcs\PL_7,114pcs.pdf"
2025,징코모듈,징코-화신이엔지 21326pcs (no-id),BL,"BL_Hwasin_21,326pcs.pdf",697830,"2025년 모듈 발주\징코모듈\화신이엔지\징코-화신이엔지 21326pcs\BL_Hwasin_21,326pcs.pdf"
2025,징코모듈,징코-화신이엔지 21326pcs (no-id),CI,"CI_Hwasin_21,326pcs.pdf",166937,"2025년 모듈 발주\징코모듈\화신이엔지\징코-화신이엔지 21326pcs\CI_Hwasin_21,326pcs.pdf"
2025,징코모듈,징코-화신이엔지 21326pcs (no-id),PL,"PL_Hwasin_21,326pcs.pdf",163624,"2025년 모듈 발주\징코모듈\화신이엔지\징코-화신이엔지 21326pcs\PL_Hwasin_21,326pcs.pdf"
2025,징코모듈,징코33.5 (no-id),CI,CI SNKO03K250302336.pdf,327483,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 1차 개설 20MW(2025.03.14)\징코33.5\CI SNKO03K250302336.pdf
2025,징코모듈,징코33.5 (no-id),CI,CI SNKO03K250302342.pdf,327485,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 1차 개설 20MW(2025.03.14)\징코33.5\CI SNKO03K250302342.pdf
2025,징코모듈,징코33.5 (no-id),CI,CI SNKO03K250302344.pdf,327486,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 1차 개설 20MW(2025.03.14)\징코33.5\CI SNKO03K250302344.pdf
2025,징코모듈,징코33.5 (no-id),CI,CI SNKO03K250302826.pdf,327482,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 1차 개설 20MW(2025.03.14)\징코33.5\CI SNKO03K250302826.pdf
2025,징코모듈,징코33.5 (no-id),CI,CI SNKO03K250400209 (SHACYV52616).pdf,327488,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 1차 개설 20MW(2025.03.14)\징코33.5\CI SNKO03K250400209 (SHACYV52616).pdf
2025,징코모듈,징코33.5 (no-id),HBL,HBL SNKO03K250400209 (SHACYV52616).pdf,3029080,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 1차 개설 20MW(2025.03.14)\징코33.5\HBL SNKO03K250400209 (SHACYV52616).pdf
2025,징코모듈,징코33.5 (no-id),OBL,OBL SNKO03K250302336.pdf,114199,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 1차 개설 20MW(2025.03.14)\징코33.5\OBL SNKO03K250302336.pdf
2025,징코모듈,징코33.5 (no-id),OBL,OBL SNKO03K250302342.pdf,108468,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 1차 개설 20MW(2025.03.14)\징코33.5\OBL SNKO03K250302342.pdf
2025,징코모듈,징코33.5 (no-id),OBL,OBL SNKO03K250302344.pdf,109038,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 1차 개설 20MW(2025.03.14)\징코33.5\OBL SNKO03K250302344.pdf
2025,징코모듈,징코33.5 (no-id),OBL,OBL SNKO03K250302826.pdf,101605,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 1차 개설 20MW(2025.03.14)\징코33.5\OBL SNKO03K250302826.pdf
2025,징코모듈,징코33.5 (no-id),PL,PL SNKO03K250302336.pdf,312445,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 1차 개설 20MW(2025.03.14)\징코33.5\PL SNKO03K250302336.pdf
2025,징코모듈,징코33.5 (no-id),PL,PL SNKO03K250302342.pdf,312446,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 1차 개설 20MW(2025.03.14)\징코33.5\PL SNKO03K250302342.pdf
2025,징코모듈,징코33.5 (no-id),PL,PL SNKO03K250302344.pdf,312453,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 1차 개설 20MW(2025.03.14)\징코33.5\PL SNKO03K250302344.pdf
2025,징코모듈,징코33.5 (no-id),PL,PL SNKO03K250302826.pdf,314368,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 1차 개설 20MW(2025.03.14)\징코33.5\PL SNKO03K250302826.pdf
2025,징코모듈,징코33.5 (no-id),PL,PL SNKO03K250400209 (SHACYV52616).pdf,314371,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 1차 개설 20MW(2025.03.14)\징코33.5\PL SNKO03K250400209 (SHACYV52616).pdf
2025,징코모듈,탑솔라-징코 20MW 2025.11.18 (no-id),CI,CI 31464pcs.pdf,55141,2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\탑솔라-징코 20MW 2025.11.18\CI 31464pcs.pdf
2025,징코모듈,탑솔라-징코 20MW 2025.11.18 (no-id),OBL,OBL SNK003K251003063.pdf,124241,2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\탑솔라-징코 20MW 2025.11.18\OBL SNK003K251003063.pdf
2025,징코모듈,탑솔라-징코 20MW 2025.11.18 (no-id),PL,PL 31464pcs.pdf,45893,2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\탑솔라-징코 20MW 2025.11.18\PL 31464pcs.pdf
2025,징코모듈,DJSCNGB250024680,BL,DJSCNGB250024680_BL COPY.pdf,107834,2025년 모듈 발주\징코모듈\디원\선적서류\OneDrive_2025-12-09 디원 11502pcs  DJSCNGB250024680_BL\DJSCNGB250024680_BL COPY.pdf
2025,징코모듈,DJSCNGB250024680,CI,"CI_Theone_11,502pcs  수정.pdf",57334,"2025년 모듈 발주\징코모듈\디원\선적서류\OneDrive_2025-12-09 디원 11502pcs  DJSCNGB250024680_BL\CI_Theone_11,502pcs  수정.pdf"
2025,징코모듈,DJSCNGB250024680,CI,"CI_Theone_11,502pcs.pdf",172062,"2025년 모듈 발주\징코모듈\디원\선적서류\OneDrive_2025-12-09 디원 11502pcs  DJSCNGB250024680_BL\CI_Theone_11,502pcs.pdf"
2025,징코모듈,DJSCNGB250024680,PL,"PL_Theone_11,502pcs 수정.pdf",46652,"2025년 모듈 발주\징코모듈\디원\선적서류\OneDrive_2025-12-09 디원 11502pcs  DJSCNGB250024680_BL\PL_Theone_11,502pcs 수정.pdf"
2025,징코모듈,DJSCNGB250024680,PL,"PL_Theone_11,502pcs.pdf",170559,"2025년 모듈 발주\징코모듈\디원\선적서류\OneDrive_2025-12-09 디원 11502pcs  DJSCNGB250024680_BL\PL_Theone_11,502pcs.pdf"
2025,징코모듈,DJSCNGB250024685,BL,"BL_Theone_5,760pcs.pdf",827044,"2025년 모듈 발주\징코모듈\디원\선적서류\OneDrive_2025-12-09 디원  5760pcs DJSCNGB250024685\BL_Theone_5,760pcs.pdf"
2025,징코모듈,DJSCNGB250024685,CI,"CI_Theone_5,760pcs.pdf",56803,"2025년 모듈 발주\징코모듈\디원\선적서류\OneDrive_2025-12-09 디원  5760pcs DJSCNGB250024685\CI_Theone_5,760pcs.pdf"
2025,징코모듈,DJSCNGB250024685,PL,"PL_Theone_5,760pcs.pdf",45439,"2025년 모듈 발주\징코모듈\디원\선적서류\OneDrive_2025-12-09 디원  5760pcs DJSCNGB250024685\PL_Theone_5,760pcs.pdf"
2025,징코모듈,DJSCNGB250024687,BL,DJSCNGB250024687_BL COPY.pdf,112803,"2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\징코-탑솔라 13,248pcs- 동진상선 DJSCNGB250024687\DJSCNGB250024687_BL COPY.pdf"
2025,징코모듈,DJSCNGB250024687,CI,"CI_13,248pcs.pdf",56065,"2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\징코-탑솔라 13,248pcs- 동진상선 DJSCNGB250024687\CI_13,248pcs.pdf"
2025,징코모듈,DJSCNGB250024687,PL,"PL_13,248pcs.pdf",45445,"2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\징코-탑솔라 13,248pcs- 동진상선 DJSCNGB250024687\PL_13,248pcs.pdf"
2025,징코모듈,DJSCNGB250024696,CI,3.8000322588-CUSTOMS-Z202512020148-2-CI.pdf,61067,"2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\징코-탑솔라 11,772pcs\FW_ ZJNATP0006 8000322588,DJSCNGB250024696,QTY_11772 Pcs\3.8000322588-CUSTOMS-Z202512020148-2-CI.pdf"
2025,징코모듈,DJSCNGB250024696,PL,4.8000322588-CUSTOMS-Z202512020148-2-PL.pdf,45457,"2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\징코-탑솔라 11,772pcs\FW_ ZJNATP0006 8000322588,DJSCNGB250024696,QTY_11772 Pcs\4.8000322588-CUSTOMS-Z202512020148-2-PL.pdf"
2025,징코모듈,"FW_ Re_ ZJNAHW002 8000325107,SNKO03K251102055,QTY_17280 PCS (no-id)",BL,SNKO03K251102055 BL (1).pdf,699208,"2025년 모듈 발주\징코모듈\화신이엔지\징코-화신 635WP 17280pcs SNKO03K251102055\FW_ Re_ ZJNAHW002 8000325107,SNKO03K251102055,QTY_17280 PCS\SNKO03K251102055 BL (1).pdf"
2025,징코모듈,"FW_ Re_ ZJNAHW002 8000325107,SNKO03K251102055,QTY_17280 PCS (no-id)",CI,1.8000325107-CUSTOMS-Z202512050197-2-CI.pdf,51756,"2025년 모듈 발주\징코모듈\화신이엔지\징코-화신 635WP 17280pcs SNKO03K251102055\FW_ Re_ ZJNAHW002 8000325107,SNKO03K251102055,QTY_17280 PCS\1.8000325107-CUSTOMS-Z202512050197-2-CI.pdf"
2025,징코모듈,"FW_ Re_ ZJNAHW002 8000325107,SNKO03K251102055,QTY_17280 PCS (no-id)",CI,SNKO03K251102055CI.pdf,97995,"2025년 모듈 발주\징코모듈\화신이엔지\징코-화신 635WP 17280pcs SNKO03K251102055\FW_ Re_ ZJNAHW002 8000325107,SNKO03K251102055,QTY_17280 PCS\SNKO03K251102055CI.pdf"
2025,징코모듈,"FW_ Re_ ZJNAHW002 8000325107,SNKO03K251102055,QTY_17280 PCS (no-id)",PL,3.8000325107-CUSTOMS-Z202512050197-2-PL.pdf,45953,"2025년 모듈 발주\징코모듈\화신이엔지\징코-화신 635WP 17280pcs SNKO03K251102055\FW_ Re_ ZJNAHW002 8000325107,SNKO03K251102055,QTY_17280 PCS\3.8000325107-CUSTOMS-Z202512050197-2-PL.pdf"
2025,징코모듈,"FW_ Re_ ZJNAHW002 8000325107,SNKO03K251102055,QTY_17280 PCS (no-id)",PL,SNKO03K251102055 PL.pdf,79578,"2025년 모듈 발주\징코모듈\화신이엔지\징코-화신 635WP 17280pcs SNKO03K251102055\FW_ Re_ ZJNAHW002 8000325107,SNKO03K251102055,QTY_17280 PCS\SNKO03K251102055 PL.pdf"
2025,징코모듈,FW_ ZJNAHW002 KR (no-id),CI,1.8000325101-CUSTOMS-Z202512050196-2-CI.pdf,52378,2025년 모듈 발주\징코모듈\화신이엔지\징코-화신 635WP 17280pcs  JWSH25120010\FW_ ZJNAHW002 KR\1.8000325101-CUSTOMS-Z202512050196-2-CI.pdf
2025,징코모듈,FW_ ZJNAHW002 KR (no-id),PL,3.8000325101-CUSTOMS-Z202512050196-2-PL.pdf,45416,2025년 모듈 발주\징코모듈\화신이엔지\징코-화신 635WP 17280pcs  JWSH25120010\FW_ ZJNAHW002 KR\3.8000325101-CUSTOMS-Z202512050196-2-PL.pdf
2025,징코모듈,HDMUSHAA28081200,CI,CI HDMUSHAA28081200 635W 17280pcs.pdf,327490,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 2차 개설 25MW)2025.03.19)\징코 17280pcs\CI HDMUSHAA28081200 635W 17280pcs.pdf
2025,징코모듈,HDMUSHAA28081200,OBL,OBL HDMUSHAA28081200 635W 17280pcs.pdf,793934,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 2차 개설 25MW)2025.03.19)\징코 17280pcs\OBL HDMUSHAA28081200 635W 17280pcs.pdf
2025,징코모듈,HDMUSHAA28081200,PL,PL HDMUSHAA28081200 635W 17280pcs.pdf,314375,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 2차 개설 25MW)2025.03.19)\징코 17280pcs\PL HDMUSHAA28081200 635W 17280pcs.pdf
2025,징코모듈,JWSH25070012,CI,JWSH25070012 CI.pdf,327485,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 5차 개설 63MW\33MW  2025.06.19  산업은행\JWSH25070012\JWSH25070012 CI.pdf
2025,징코모듈,JWSH25070012,OBL,JWSH25070012 OBL.pdf,809413,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 5차 개설 63MW\33MW  2025.06.19  산업은행\JWSH25070012\JWSH25070012 OBL.pdf
2025,징코모듈,JWSH25070012,PL,JWSH25070012 PL.pdf,319799,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 5차 개설 63MW\33MW  2025.06.19  산업은행\JWSH25070012\JWSH25070012 PL.pdf
2025,징코모듈,JWSH25070013,CI,JWSH25070013 CI.pdf,327485,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 5차 개설 63MW\33MW  2025.06.19  산업은행\JWSH25070013\JWSH25070013 CI.pdf
2025,징코모듈,JWSH25070013,OBL,JWSH25070013 OBL.pdf,805837,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 5차 개설 63MW\33MW  2025.06.19  산업은행\JWSH25070013\JWSH25070013 OBL.pdf
2025,징코모듈,JWSH25070013,PL,JWSH25070013 PL.pdf,319796,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 5차 개설 63MW\33MW  2025.06.19  산업은행\JWSH25070013\JWSH25070013 PL.pdf
2025,징코모듈,JWSH25070017,CI,JWSH25070017 CI.pdf,54871,2025년 모듈 발주\징코모듈\디원\선적서류\FW_ Re_ 진코 25Q3선적LC Re_ 7월선적스케줄 Re_ 선적납기  JWSH25070017\JWSH25070017 CI.pdf
2025,징코모듈,JWSH25070017,CI,JWSH25070017 CI.pdf,54871,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 5차 개설 63MW\JWSH25070017\JWSH25070017 CI.pdf
2025,징코모듈,JWSH25070017,OBL,JWSH25070017 OBL.pdf,836354,2025년 모듈 발주\징코모듈\디원\선적서류\FW_ Re_ 진코 25Q3선적LC Re_ 7월선적스케줄 Re_ 선적납기  JWSH25070017\JWSH25070017 OBL.pdf
2025,징코모듈,JWSH25070017,OBL,JWSH25070017 OBL.pdf,836354,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 5차 개설 63MW\JWSH25070017\JWSH25070017 OBL.pdf
2025,징코모듈,JWSH25070017,PL,JWSH25070017 PL.pdf,45473,2025년 모듈 발주\징코모듈\디원\선적서류\FW_ Re_ 진코 25Q3선적LC Re_ 7월선적스케줄 Re_ 선적납기  JWSH25070017\JWSH25070017 PL.pdf
2025,징코모듈,JWSH25070017,PL,JWSH25070017 PL.pdf,45473,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 5차 개설 63MW\JWSH25070017\JWSH25070017 PL.pdf
2025,징코모듈,JWSH25070018,CI,JWSH25070018 CI.pdf,54327,2025년 모듈 발주\징코모듈\디원\선적서류\FW_ Re_ 진코 25Q3선적LC Re_ 7월선적스케줄 Re_    JWSH25070018\JWSH25070018 CI.pdf
2025,징코모듈,JWSH25070018,CI,JWSH25070018 CI.pdf,54327,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 5차 개설 63MW\JWSH25070018\JWSH25070018 CI.pdf
2025,징코모듈,JWSH25070018,OBL,JWSH25070018 OBL.pdf,547290,2025년 모듈 발주\징코모듈\디원\선적서류\FW_ Re_ 진코 25Q3선적LC Re_ 7월선적스케줄 Re_    JWSH25070018\JWSH25070018 OBL.pdf
2025,징코모듈,JWSH25070018,OBL,JWSH25070018 OBL.pdf,547290,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 5차 개설 63MW\JWSH25070018\JWSH25070018 OBL.pdf
2025,징코모듈,JWSH25070018,PL,JWSH25070018 PL.pdf,45336,2025년 모듈 발주\징코모듈\디원\선적서류\FW_ Re_ 진코 25Q3선적LC Re_ 7월선적스케줄 Re_    JWSH25070018\JWSH25070018 PL.pdf
2025,징코모듈,JWSH25070018,PL,JWSH25070018 PL.pdf,45336,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 5차 개설 63MW\JWSH25070018\JWSH25070018 PL.pdf
2025,징코모듈,JWSH25070021,CI,JWSH25070021 CI.pdf,55084,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 5차 개설 63MW\JWSH25070021\JWSH25070021 CI.pdf
2025,징코모듈,JWSH25070021,OBL,JWSH25070021 OBL.pdf,537473,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 5차 개설 63MW\JWSH25070021\JWSH25070021 OBL.pdf
2025,징코모듈,JWSH25070021,PL,JWSH25070021 PL.pdf,44950,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 5차 개설 63MW\JWSH25070021\JWSH25070021 PL.pdf
2025,징코모듈,JWSH25070022,CI,JWSH25070022 CI.pdf,55186,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 5차 개설 63MW\33MW  2025.06.19  산업은행\징코 2025.7.15선적 JWSH25070022\JWSH25070022 CI.pdf
2025,징코모듈,JWSH25070022,OBL,JWSH25070022 OBL.pdf,857660,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 5차 개설 63MW\33MW  2025.06.19  산업은행\징코 2025.7.15선적 JWSH25070022\JWSH25070022 OBL.pdf
2025,징코모듈,JWSH25070022,PL,JWSH25070022 PL.pdf,45469,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 5차 개설 63MW\33MW  2025.06.19  산업은행\징코 2025.7.15선적 JWSH25070022\JWSH25070022 PL.pdf
2025,징코모듈,JWSH25070025,CI,JWSH25070025 CI.pdf,55168,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 5차 개설 63MW\JWSH25070025\JWSH25070025 CI.pdf
2025,징코모듈,JWSH25070025,OBL,JWSH25070025 OBL.pdf,830698,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 5차 개설 63MW\JWSH25070025\JWSH25070025 OBL.pdf
2025,징코모듈,JWSH25070025,PL,JWSH25070025 PL.pdf,45472,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 5차 개설 63MW\JWSH25070025\JWSH25070025 PL.pdf
